Zip Code,Year,zhvi_mid_tier,zhvi_bottom_tier,zhvi_top_tier,zori_rent_index,zhvi_sfr_only,zhvi_condo_only,zhvi_1_bed,zhvi_3_bed,zhvi_5plus_bed,perc_listings_price_cut,med_listings_price_cut_perc,med_doz_pending,market_temp_index,pct_sold_above_list,pct_sold_below_list,median_sale_to_list,for_sale_inventory,new_listings
90018,2011,270070.94,156885.99,432179.54,,272463.46,,220585.84,281561.93,409794.17,,,,,,,,,
90018,2012,258523.5,153171.67,416873.5,,260849.54,,220882.73,269169.65,415915.53,,,,,,,,,
90018,2013,299088.13,183437.93,477854.57,,301590.53,,264506.65,310851.72,477373.62,,,,,,,,,
90018,2014,361735.8,230206.63,562714.95,,364570.66,,328814.23,373207.59,563657.77,,,,,,,,,
90018,2015,406669.32,264491.22,623301.07,,409905.32,,369124.04,419630.05,622804.01,,,,,,,,,
90018,2016,441574.17,292183.66,666200.46,,445627.47,,392854.8,457861.43,663386.07,,,,,,,,,
90018,2017,511099.21,348741.08,738419.7,,515474.28,,456655.33,529903.17,745197.16,,,,,,,,,
90018,2018,623341.0,441503.07,855553.17,,628968.67,,551501.4,646731.38,887148.64,0.2,,,62.33,,,,52.0,18.1
90018,2019,690956.82,495135.63,936098.12,1818.84,697255.9,,575934.83,719199.35,988071.58,0.17,,,64.17,,,,55.08,15.67
90018,2020,749572.85,544618.82,1012286.82,1917.54,755980.72,,614374.09,782024.69,1068310.1,0.16,,,77.0,,,,49.17,13.92
90018,2021,839982.17,617044.28,1127082.67,1961.54,846698.98,,677388.48,877935.31,1176606.85,0.15,,,73.33,,,,43.75,16.25
90018,2022,921379.24,695223.72,1230601.81,2188.42,927529.82,,756286.26,958425.33,1295035.43,0.21,,,65.33,,,,44.42,13.83
90018,2023,892878.9,698097.89,1187975.97,2292.48,897521.54,,756773.38,925093.12,1257893.13,0.17,,,62.25,,,,39.17,11.17
90018,2024,907085.76,723460.89,1193019.91,2364.71,912003.22,,679298.12,943518.48,1262725.29,0.19,,,55.67,,,,47.42,13.17
90019,2010,541705.19,301798.39,885774.4,,551289.82,456004.26,402302.08,523682.25,681506.11,,,,,,,,,
90019,2011,503963.03,283520.31,823543.01,,514717.01,413021.11,365838.19,492553.18,629871.91,,,,,,,,,
90019,2012,509891.78,287376.87,819723.21,,521687.06,402463.9,361925.81,502302.45,620923.94,,,,,,,,,
90019,2013,598208.16,345478.5,938913.6,,611923.9,486512.05,438254.36,589686.82,717809.73,,,,,,,,,
90019,2014,694823.1,410172.74,1078601.41,,710179.88,565200.9,514837.72,684563.77,837284.99,,,,,,,,,
90019,2015,750706.6,450821.9,1154096.42,1933.53,766063.83,612887.75,556124.3,740322.59,908805.38,,,,,,,,,
90019,2016,769860.09,473635.5,1163837.13,2014.29,786554.31,635510.38,568210.42,762059.55,946633.52,,,,,,,,,
90019,2017,853878.9,540036.35,1248569.91,2171.93,872450.6,686584.63,640892.93,842443.23,1062485.85,,,,,,,,,
90019,2018,1011398.23,649283.23,1431774.28,2311.1,1036169.02,758473.5,758722.66,1000429.53,1261414.88,0.18,,,60.25,,,,84.8,29.3
90019,2019,1076058.96,698779.04,1516346.48,2402.17,1104312.3,783110.51,806401.79,1070421.64,1378566.33,0.18,,,59.0,,,,89.42,26.0
90019,2020,1146087.55,749971.84,1599189.46,2444.55,1175145.59,817132.91,874907.48,1143132.2,1469975.61,0.18,,,78.82,,,,73.42,24.0
90019,2021,1259880.27,825097.91,1737261.43,2460.68,1293116.78,865828.28,938600.9,1264449.83,1628910.69,0.16,,,75.83,,,,75.83,26.17
90019,2022,1369919.39,914297.61,1890735.76,2724.77,1412681.13,902804.21,939155.84,1384706.34,1791030.42,0.16,,,75.75,,,,56.0,20.25
90019,2023,1340476.9,908595.61,1831540.91,2809.96,1391697.16,848157.69,866052.76,1370284.77,1768321.37,0.17,,,61.17,,,,54.25,14.73
90019,2024,1302151.19,905416.93,1772292.98,2861.84,1361251.34,818517.83,790668.95,1355980.25,1747847.84,0.19,,,58.17,,,,63.42,17.17
90020,2010,375279.25,173862.7,1430177.95,,1378021.53,255350.51,195266.81,550199.98,2004144.86,,,,,,,,,
90020,2011,345684.49,156254.08,1353534.71,,1339405.19,230304.08,170320.09,504116.64,1968234.81,,,,,,,,,
90020,2012,335753.37,150728.88,1334053.01,,1324426.08,222660.27,157693.74,499559.84,1956481.07,,,,,,,,,
90020,2013,407348.18,197341.63,1530132.31,,1507311.54,282622.13,203633.55,585688.29,2222833.92,,,,,,,,,
90020,2014,473020.76,248262.25,1741323.33,,1729325.31,343527.36,258095.7,655445.15,2540531.61,,,,,,,,,
90020,2015,506711.88,270478.35,1858649.87,,1868639.59,369098.44,281500.29,699757.65,2773512.02,,,,,,,,,
90020,2016,530949.15,289522.3,1798067.35,,1833196.14,391886.16,299791.07,721965.24,2648203.58,,,,,,,,,
90020,2017,578402.4,327310.8,2021527.96,1677.12,2206598.62,437822.3,333399.24,784932.03,3087164.31,,,,,,,,,
90020,2018,653702.71,386949.14,2437956.79,1733.67,2802558.33,508986.56,391421.41,887157.12,3956784.4,0.15,,,66.88,,,,42.3,
90020,2019,683270.94,411764.37,2679469.16,1783.4,3130903.67,536795.4,413586.93,930110.32,4481151.81,0.2,,,70.92,,,,44.92,
90020,2020,697409.2,422578.67,2760868.31,1751.68,3257817.74,550669.64,416274.71,946029.02,4652838.63,0.18,,,66.83,,,,44.0,
90020,2021,739946.27,442342.37,3028516.7,1748.52,3604029.99,580762.55,428001.57,990126.19,5142740.29,0.18,,,64.92,,,,55.58,
90020,2022,769799.59,472144.04,3267108.7,1934.72,3989605.48,609713.51,454540.11,1038121.63,5580861.52,0.16,,,74.75,,,,30.67,
90020,2023,744469.72,477137.74,3170079.51,2003.39,3941112.69,600737.01,457163.77,982842.14,5450234.66,0.12,,,71.0,,,,28.83,
90020,2024,746107.11,485328.69,3100582.32,1975.4,3882571.11,607942.56,459365.66,985248.75,5296340.3,0.16,,,62.83,,,,35.0,
90021,2010,400840.71,188054.49,1091452.44,,,363042.53,379573.59,,,,,,,,,,,
90021,2011,342218.53,166222.72,984298.12,,,311255.34,342723.2,,,,,,,,,,,
90021,2012,338471.34,164940.53,941706.87,,,306039.52,347037.25,,,,,,,,,,,
90021,2013,410877.44,212104.27,1095785.7,,,370190.1,430918.32,,,,,,,,,,,
90021,2014,522661.3,272984.49,1353673.4,,,468984.32,529995.98,,,,,,,,,,,
90021,2015,621324.96,324739.31,1565130.12,,,555661.77,617482.62,,,,,,,,,,,
90021,2016,680981.55,359338.48,1662458.56,,,605753.79,672162.63,,,,,,,,,,,
90021,2017,767117.98,429219.68,1791950.57,,,682501.68,741738.82,,,,,,,,,,,
90021,2018,866330.74,513963.66,1989708.94,,,781534.55,831725.69,,,,,,68.17,,,,,
90021,2019,883332.85,550011.58,2027347.95,,,808456.78,858267.55,,,,,,70.25,,,,,
90021,2020,897687.71,583650.12,2023110.55,,,826374.48,876291.99,,,,,,86.83,,,,,
90021,2021,915133.28,607911.5,1982201.78,,,855382.31,882428.41,,,,,,88.25,,,,,
90021,2022,949522.66,653693.45,2000357.78,3108.58,,887472.66,896659.44,,,,,,78.25,,,,,
90021,2023,930869.91,642329.6,1904395.4,3001.66,,872920.03,856464.5,,,,,,76.25,,,,5.0,
90021,2024,930524.7,653140.11,1797733.08,2981.47,,877350.31,835419.83,,,,,,69.17,,,,8.8,
90022,2010,249326.76,175465.61,344662.67,,249338.64,,178290.1,260192.85,311605.36,,,,,,,,,
90022,2011,239312.59,168110.6,327936.63,,239350.45,,161016.71,254236.41,292237.98,,,,,,,,,
90022,2012,230779.95,167002.62,317602.2,,230774.74,,168339.41,245885.15,287274.89,,,,,,,,,
90022,2013,263692.98,198055.08,357237.46,,263661.19,,205440.49,279220.68,325037.45,,,,,,,,,
90022,2014,309056.12,238830.55,408610.39,,309102.33,,246742.82,324947.14,374468.2,,,,,,,,,
90022,2015,337462.66,265328.55,440975.22,,337598.52,,271788.07,355069.06,410970.08,,,,,,,,,
90022,2016,356381.44,283031.58,459077.88,,356574.09,,287848.03,374297.64,436623.09,,,,,,,,,
90022,2017,399939.75,325593.71,498639.13,,400145.62,,333166.78,418858.25,482244.08,,,,,,,,,
90022,2018,456093.02,381460.66,553097.25,,456351.84,,393838.74,476893.67,547133.0,,,,74.0,,,,27.9,
90022,2019,481757.6,406201.24,578567.21,,482141.88,,415811.27,504254.65,587032.27,,,,72.67,,,,31.83,
90022,2020,520156.06,440178.02,621240.47,,520582.69,,447409.41,544199.98,636823.22,,,,91.75,,,,19.83,
90022,2021,583907.76,494356.11,696432.38,,584468.38,,502437.35,611370.04,708750.36,,,,88.25,,,,19.25,
90022,2022,646239.73,554085.36,750660.21,,646832.14,,554643.02,673993.45,770653.63,,,,77.75,,,,20.67,
90022,2023,656617.46,572373.23,747251.41,,657203.53,,569432.49,682514.87,772447.92,,,,73.5,,,,17.17,
90022,2024,685792.64,602158.03,775617.22,,686474.82,,564211.6,714516.68,809526.2,,,,72.0,,,,21.75,
90023,2010,202767.55,132418.69,312032.06,,202167.48,,145383.6,211738.66,314087.47,,,,,,,,,
90023,2011,190154.88,125541.16,291047.31,,189587.89,,136294.41,198501.51,294119.02,,,,,,,,,
90023,2012,190501.1,129130.59,287980.84,,189964.69,,141918.24,197361.38,283112.71,,,,,,,,,
90023,2013,223448.26,159041.3,328826.37,,222745.8,,175905.78,230695.97,313863.27,,,,,,,,,
90023,2014,271646.63,200305.23,386929.83,,270781.57,,221951.59,277518.12,361101.56,,,,,,,,,
90023,2015,297459.59,222740.46,418355.56,,296560.45,,242734.72,302812.1,390958.21,,,,,,,,,
90023,2016,320016.93,243056.56,443743.38,,319083.66,,257851.83,326062.63,420562.66,,,,,,,,,
90023,2017,369758.94,289738.68,491767.85,,368913.33,,303808.16,377156.46,476996.99,,,,,,,,,
90023,2018,431988.75,346530.95,548137.96,,430984.05,,356221.46,439204.11,540984.19,,,,68.17,,,,13.9,
90023,2019,462546.21,373153.81,582034.58,,461706.89,,374274.78,472239.17,585910.95,,,,70.25,,,,13.75,
90023,2020,508477.87,412325.96,636784.46,,507890.0,,408999.03,521373.39,648365.93,,,,86.83,,,,10.18,
90023,2021,568323.85,463304.12,709563.73,,568049.3,,449515.55,584843.41,718882.43,,,,88.25,,,,11.92,
90023,2022,629075.19,524779.82,763144.68,,629187.45,,496178.53,647391.9,787521.21,,,,78.25,,,,17.42,
90023,2023,636519.39,541613.97,755061.14,,637221.73,,507852.66,653457.56,774857.04,,,,76.25,,,,13.33,
90023,2024,663205.19,568047.71,779947.35,,664017.42,,512848.78,683184.58,811425.23,,,,69.17,,,,16.08,
90024,2010,762101.64,400104.45,1768288.66,,1266402.91,568374.89,366385.19,948300.02,1873188.03,,,,,,,,,
90024,2011,720354.17,371026.63,1672706.4,,1232398.95,525913.47,329236.28,917592.14,1795899.79,,,,,,,,,
90024,2012,704542.26,362812.76,1661282.17,,1249467.5,510853.42,313126.15,929237.38,1827029.89,,,,,,,,,
90024,2013,795319.65,420863.2,1865646.9,,1427679.06,582212.97,365619.3,1065434.31,2065919.8,,,,,,,,,
90024,2014,881777.91,468813.73,2065642.09,,1603118.78,642869.84,408280.36,1200757.0,2296099.52,,,,,,,,,
90024,2015,927854.84,495526.84,2137629.0,2284.58,1660828.84,678849.95,430585.74,1253505.49,2368980.6,,,,,,,,,
90024,2016,935615.8,517361.74,2078175.18,2461.87,1637258.5,698395.78,449204.11,1236699.54,2307223.73,,,,,,,,,
90024,2017,1038825.87,575370.65,2310700.74,2607.21,1891382.57,769892.14,490156.12,1406680.12,2813663.79,,,,,,,,,
90024,2018,1197087.37,664768.19,2733534.99,2744.28,2330102.9,883450.75,565321.49,1709499.79,3616701.29,0.17,,,69.08,,,,116.2,36.6
90024,2019,1238604.11,690151.96,2882638.05,2839.56,2479188.57,915197.18,585745.69,1796413.86,4018228.66,0.19,,,59.75,,,,144.08,34.42
90024,2020,1247796.1,699414.49,2882093.18,2828.57,2504145.49,927684.23,589696.47,1806264.45,4104670.41,0.15,,,62.42,,,,165.67,39.5
90024,2021,1338615.4,747379.42,3116947.84,2873.94,2776276.84,999399.99,626373.49,2033983.45,4460872.39,0.17,,,65.17,,,,191.58,49.33
90024,2022,1449620.48,801967.78,3415776.58,3165.78,3104741.51,1076199.39,667738.55,2275183.14,5028153.01,0.18,,,72.92,,,,128.58,38.25
90024,2023,1406556.19,788449.15,3300841.13,3249.42,3037959.24,1053542.91,657682.26,2235780.03,4956492.14,0.18,,,76.33,,,,126.92,32.58
90024,2024,1384876.87,786754.11,3215324.48,3334.45,3022994.62,1051512.6,646894.08,2225992.47,4804719.09,0.2,,,66.5,,,,150.25,35.25
90025,2010,623315.91,397369.43,1033580.48,,766338.0,522401.96,363350.92,830302.66,1171688.03,,,,,,,,,
90025,2011,580592.75,374778.96,972867.17,,731577.22,486670.28,325062.83,781492.86,1133732.7,,,,,,,,,
90025,2012,560868.77,364027.43,943089.6,,715643.6,472229.24,303648.85,761056.84,1150877.29,,,,,,,,,
90025,2013,640380.67,424113.0,1072463.15,,829471.9,541570.88,360291.25,860341.45,1317952.07,,,,,,,,,
90025,2014,715292.62,478172.12,1201824.81,,948203.62,605159.48,409932.31,953632.09,1494698.99,,,,,,,,,
90025,2015,755168.07,507501.69,1259935.39,2324.82,1005153.96,640115.93,434135.19,1000076.28,1570662.58,,,,,,,,,
90025,2016,786574.65,540108.92,1263947.51,2482.2,1022374.86,671657.61,467884.5,1012922.38,1569266.8,,,,,,,,,
90025,2017,855335.23,599764.0,1357690.41,2599.78,1139521.16,735367.4,514675.49,1084260.92,1802430.17,,,,,,,,,
90025,2018,979827.48,699961.35,1549829.25,2680.15,1356772.34,847211.25,594019.05,1218154.23,2306125.19,0.14,,,81.08,,,,68.9,32.8
90025,2019,1010993.65,727956.2,1591298.28,2772.51,1410081.3,875211.03,608036.06,1245334.93,2430566.84,0.16,,,73.17,,,,74.83,29.17
90025,2020,1034958.95,749406.11,1617147.21,2737.32,1449307.56,898548.28,618356.97,1263753.77,2496154.83,0.17,,,88.33,,,,83.0,28.42
90025,2021,1090160.43,792937.16,1752750.46,2724.21,1604779.34,947746.46,637302.25,1338722.35,2751738.28,0.21,,,74.92,,,,116.33,40.42
90025,2022,1160608.9,841348.07,1900151.44,3024.06,1758585.8,1007217.44,657181.42,1443349.73,3029867.19,0.18,,,78.92,,,,70.33,31.25
90025,2023,1130477.4,829424.61,1837627.32,3119.74,1738677.3,987189.29,632648.96,1399841.58,3018712.65,0.15,,,80.17,,,,60.08,23.75
90025,2024,1139031.9,849049.37,1825679.64,3149.66,1760891.09,1004750.02,622110.07,1396671.43,3041245.08,0.18,,,65.92,,,,83.0,28.42
90026,2010,508802.01,270673.76,837816.08,,520551.66,333147.42,326364.56,533074.63,706404.0,,,,,,,,,
90026,2011,483684.06,258127.61,781981.76,,495172.84,303008.59,300410.97,506178.1,675036.4,,,,,,,,,
90026,2012,494672.12,265020.69,789153.28,,507681.57,298652.6,298496.34,522841.75,703284.74,,,,,,,,,
90026,2013,597957.24,332859.38,926859.45,,613287.63,359821.27,384103.35,632436.81,836827.41,,,,,,,,,
90026,2014,681921.36,389915.64,1045597.23,,699332.14,414226.28,457485.08,716809.6,945749.9,,,,,,,,,
90026,2015,738801.19,430184.15,1126945.64,,759056.75,448676.37,502281.03,776819.53,1029346.92,,,,,,,,,
90026,2016,758594.13,456278.81,1131418.77,1854.88,782018.18,471010.23,524416.39,801495.96,1051720.5,,,,,,,,,
90026,2017,840313.13,524159.38,1216466.49,2009.56,868300.23,527408.52,605749.56,885531.05,1166948.54,,,,,,,,,
90026,2018,994557.69,638815.49,1405413.94,2078.42,1030270.42,608210.55,742931.36,1051717.09,1387171.9,0.17,,,76.0,,,,71.1,26.2
90026,2019,1030371.34,669061.77,1457452.59,2156.79,1068836.86,629328.45,760444.77,1098260.1,1482002.67,0.17,,,87.92,,,,69.67,22.92
90026,2020,1093959.19,716335.08,1543009.29,2183.67,1136838.24,664202.08,802017.05,1168740.55,1592228.33,0.17,,,115.0,,,,85.58,27.83
90026,2021,1199487.2,786032.67,1698850.65,2229.62,1250630.89,704238.0,883527.01,1294106.8,1753114.95,0.13,,,118.83,,,,75.33,28.58
90026,2022,1299861.68,867528.32,1863059.06,2419.02,1359199.13,771056.8,950362.67,1421511.41,1931804.19,0.12,,,103.08,,,,58.0,22.92
90026,2023,1255013.38,864232.89,1808170.26,2508.34,1316434.63,745246.4,906428.16,1394204.53,1859574.09,0.16,,,82.25,,,,51.83,17.08
90026,2024,1228810.71,864201.89,1775184.46,2526.53,1289001.14,744011.65,809823.57,1392389.44,1839289.62,0.17,,,92.58,,,,59.17,20.08
90027,2010,783016.94,420661.56,1435674.16,,867904.81,392711.85,342248.64,824152.7,1415000.32,,,,,,,,,
90027,2011,734799.24,388978.37,1349910.42,,820359.0,343320.35,325574.72,779933.5,1379267.22,,,,,,,,,
90027,2012,754249.6,396756.12,1373190.45,,841255.69,347349.72,321722.56,797368.67,1421817.77,,,,,,,,,
90027,2013,877956.09,472683.48,1571434.11,,974631.76,418437.76,391281.03,925880.72,1621662.56,,,,,,,,,
90027,2014,987855.06,537266.43,1773298.9,,1098772.64,479247.63,445727.78,1042233.55,1853900.98,,,,,,,,,
90027,2015,1039475.74,572507.88,1858871.41,,1155126.32,515496.92,480820.33,1097656.09,1963587.08,,,,,,,,,
90027,2016,1032775.71,587832.67,1806073.75,1724.88,1149516.28,549183.53,515978.54,1095702.82,1890668.86,,,,,,,,,
90027,2017,1157949.91,661120.19,2002637.68,1872.53,1294607.12,607972.53,577615.46,1221748.92,2165875.19,,,,,,,,,
90027,2018,1374029.25,787997.28,2321432.72,1956.35,1525925.36,699968.93,672103.49,1446732.51,2647372.48,0.16,,,71.08,,,,65.0,
90027,2019,1419005.48,809089.41,2420118.22,2028.92,1581825.04,703840.51,673515.1,1503037.26,2828030.49,0.17,,,78.08,,,,67.0,
90027,2020,1507813.97,860771.55,2558491.7,2041.37,1683168.48,738778.88,707555.38,1594815.98,3010236.98,0.16,,,84.92,,,,71.67,
90027,2021,1684836.31,949693.96,2843768.37,2071.87,1882432.81,791858.66,746587.01,1788068.88,3364270.66,0.15,,,78.58,,,,76.0,
90027,2022,1883075.57,1047069.04,3194050.86,2290.58,2118581.54,860334.23,793227.85,2009680.97,3807993.78,0.15,,,79.08,,,,45.5,
90027,2023,1865373.97,1031214.94,3163505.02,2362.36,2105432.63,837291.23,760803.72,1998433.3,3813616.47,0.15,,,72.0,,,,47.75,
90027,2024,1872645.5,1028767.95,3158498.44,2404.19,2121761.3,814918.27,715352.36,2017880.38,3799020.02,0.17,,,72.17,,,,59.25,
90028,2010,571835.87,314835.09,1218371.95,,807020.85,504353.13,394717.66,759016.31,,,,,,,,,,
90028,2011,525705.09,288534.86,1116026.02,,747257.7,481457.35,384587.0,706018.95,,,,,,,,,,
90028,2012,502503.58,282173.58,1036996.03,,721787.38,469581.32,380282.36,687062.14,,,,,,,,,,
90028,2013,587150.93,340550.35,1148795.19,,824710.67,552197.17,454932.55,797410.75,,,,,,,,,,
90028,2014,673986.82,399379.7,1311651.04,,958045.33,620984.49,529712.36,922626.16,,,,,,,,,,
90028,2015,727403.67,435875.71,1413575.93,2044.63,1039181.79,660616.12,580641.81,1017163.9,,,,,,,,,,
90028,2016,755052.94,467262.58,1400160.18,2212.18,1036068.16,694758.09,625311.76,1038286.7,,,,,,,,,,
90028,2017,819580.29,523091.18,1467894.98,2301.46,1103047.55,747182.59,701407.02,1101878.71,,,,,,,,,,
90028,2018,918938.96,603635.22,1628544.9,2377.38,1246384.42,809763.86,792415.29,1246569.86,,0.17,,,60.83,,,,37.6,
90028,2019,931965.19,620718.19,1628189.23,2435.9,1257260.2,815378.75,809632.56,1266970.49,,0.17,,,55.17,,,,40.0,
90028,2020,938569.25,635740.02,1624022.05,2349.34,1272734.19,819443.58,821148.75,1267120.13,,0.17,,,55.67,,,,48.42,
90028,2021,1003389.26,683941.68,1742120.16,2367.55,1394450.3,870577.23,864767.93,1433471.12,,0.14,,,60.17,,,,49.08,
90028,2022,1047821.76,717384.63,1790083.79,2602.85,1492313.98,901316.2,879801.26,1520735.8,,0.22,,,61.92,,,,34.58,
90028,2023,999726.2,714190.71,1685839.91,2629.5,1449919.62,858537.48,836421.64,1445057.93,,0.19,,,52.67,,,,31.92,
90028,2024,968511.86,692326.42,1549023.45,2571.81,1352938.93,821642.51,754748.81,1367144.55,,0.17,,,51.75,,,,38.42,
90029,2010,471912.78,248101.52,864043.26,,511597.69,,,539521.3,,,,,,,,,,
90029,2011,428286.88,229295.57,776319.81,,459984.49,,,480462.76,,,,,,,,,,
90029,2012,430681.68,234220.75,779419.29,,462192.51,434195.05,277285.69,486513.81,,,,,,,,,,
90029,2013,520649.73,292601.68,922798.06,,557926.19,524358.35,350204.69,583307.69,,,,,,,,,,
90029,2014,610189.06,353113.54,1058669.3,,652953.02,611517.08,430634.99,676358.95,,,,,,,,,,
90029,2015,658839.83,388990.91,1134398.62,,705400.8,652313.01,489494.43,726133.2,,,,,,,,,,
90029,2016,667719.9,411870.41,1135931.98,1546.62,719388.17,673053.62,519455.49,729113.45,,,,,,,,,,
90029,2017,751919.87,484707.03,1211394.54,1718.3,811205.99,732769.58,606493.99,822498.1,,,,,,,,,,
90029,2018,899009.88,591318.19,1378302.57,1794.34,969884.77,832431.69,748530.11,989130.02,,,,,68.17,,,,15.5,
90029,2019,959386.47,638929.42,1455290.42,1881.63,1035544.06,908897.84,784171.94,1064458.07,,,,,70.25,,,,21.17,
90029,2020,1016737.86,689395.89,1531167.92,1883.18,1101306.28,969684.56,823301.0,1136744.04,,,,,86.83,,,,19.17,
90029,2021,1121835.42,759778.22,1675006.85,1890.29,1217582.21,1013665.32,913788.92,1263728.06,,,,,88.25,,,,22.42,
90029,2022,1205946.4,838893.94,1776998.78,2071.87,1302115.01,974603.32,929274.36,1344560.78,,,,,78.25,,,,15.42,
90029,2023,1145802.02,809933.63,1640197.87,2148.67,1220320.64,860632.74,844949.92,1258381.51,,,,,76.25,,,,20.42,
90029,2024,1101566.28,773023.19,1495510.96,2180.64,1160335.12,755369.96,720415.4,1197598.4,,,,,69.17,,,,19.67,
90031,2010,271748.08,163331.24,452859.15,,278512.47,236999.02,178007.92,310143.82,369298.6,,,,,,,,,
90031,2011,255027.66,151915.57,422359.17,,262650.69,225526.89,167363.83,291119.31,345099.17,,,,,,,,,
90031,2012,252138.93,152631.34,406158.98,,260932.16,214923.8,170855.39,286570.72,327584.42,,,,,,,,,
90031,2013,305397.23,191945.04,479987.57,,317273.38,252726.81,216185.98,344196.75,391012.51,,,,,,,,,
90031,2014,361217.23,237826.75,552461.61,,374673.14,310499.45,272869.38,400865.57,454530.28,,,,,,,,,
90031,2015,393718.99,265200.71,594729.41,,407982.58,338025.4,306066.84,434709.48,494024.43,,,,,,,,,
90031,2016,417222.97,286728.94,617320.49,,433578.89,369768.08,324539.51,462135.43,528613.94,,,,,,,,,
90031,2017,466028.28,333462.19,666600.27,,487841.04,404827.79,379699.24,513711.16,594028.11,,,,,,,,,
90031,2018,559988.2,412228.11,772730.9,,589066.55,458936.37,472268.9,610019.23,710434.28,,,,75.88,,,,31.6,
90031,2019,595603.58,441197.39,815853.69,,626213.09,477980.97,501809.28,649240.63,770067.66,,,,79.42,,,,38.17,
90031,2020,640580.79,475579.34,875377.41,,673143.47,500853.74,540164.92,699679.45,839754.1,,,,104.67,,,,29.33,
90031,2021,724633.32,537785.15,996649.08,,761986.2,544742.25,605263.91,795491.71,956968.6,,,,93.0,,,,30.92,
90031,2022,797549.26,602955.83,1098936.48,,838442.34,591511.97,661658.2,876869.49,1070001.7,0.14,,,85.55,,,,29.67,
90031,2023,797105.31,617819.15,1079824.43,1984.78,833653.73,594413.99,670020.05,872521.53,1058250.15,0.16,,,92.0,,,,28.0,
90031,2024,825274.27,644851.04,1104938.12,2030.37,859680.36,603808.45,653910.62,903050.72,1097429.65,0.17,,,101.17,,,,30.5,
